measures_1,measures_2,measures_3,measures_4,measures_5,measures_6,measures_7,components_1,components_2,components_3,components_4,components_5,components_6,components_7,components_8,components_9,components_10,components_11,solution_1,solution_2,solution_3,solution_4,solution_5,solution_6,solution_7,solution_8,solution_9,solution_10,solution_11,fitness,solution_difference_1,solution_difference_2,solution_difference_3,solution_difference_4,solution_difference_5,solution_difference_6,solution_difference_7
319.73895690490104,312.6765860457549,302.0519679411161,283.46385543694976,104.32597477554077,112.04912701358708,117.54977124558854,-6.021060799374434,4.593630752540425,-3.0628759199516193,-1.334897212908963,1.5668350189311269,4.012474509155156,0.07813461996997427,1.1461626836317251,0.19181904481286466,0.31532144258688505,376.89663982332297,-1.4622246730138928,-1.58892267854766,1.4010935565186582,1.2017679275067774,2.275449454041574,-1.4459396166015666,1.7264248964574058,0.2039717742146614,0.17005114016635092,-1.3309346170540712,0.6928674590755808,-0.00013623579490050576,5.953683388822185,6.651692558510376,0.626575368539136,2.7370967439234732,0.7528236663737289,0.02348978567363247,0.25530297693909176
218.353607545282,201.95860184760866,199.85532990339718,192.81350467555527,83.57803300637437,80.5370091083127,87.58740188012258,-13.02920675956008,-5.067193437041301,-4.309466906615592,4.65990616292579,-2.325389052885392,1.7129597259164584,0.8917339624660178,-0.07746138342299419,-1.4361399565428745,-1.5659651853932373,358.59876085924776,-0.9950750141173277,-1.077544865560869,-1.8488095691102877,1.1050009370980423,0.9469324220436861,1.1581420652421741,0.5484960054025052,0.7427695132874264,-1.873361584221849,0.22672692901588576,-2.5202428193767217,-0.0002707733873184491,7.389991655213521,3.8791433225678134,2.8300632949998032,1.4668308711327995,0.07800631650340506,0.15894786227084978,0.9510112490948615
424.2333938399163,417.00834513740284,395.8436947646509,371.5283415629711,185.57540563934066,160.29071192726911,169.77298993790114,26.05162712508478,4.960998057049187,0.6838467325823737,-4.456825404919232,-1.0780882245372772,0.47119437994165575,1.2973340869331598,0.6066329958563043,1.000430199346495,-0.8118393339407737,431.2399182882933,1.8864545615567918,1.075663286509017,1.0197550733865626,-0.13274726779380908,-2.7569447862186798,-0.9301951727179789,2.54521548044454,0.4749687880967546,1.3598535679344028,-0.28320033334072736,0.3788115497766231,-0.00027952237891756577,0.8444747436044509,5.778976180178972,3.653751842801171,10.285654844216651,1.4603751993226695,1.8119820743303592,4.5532317360274135
314.1359654890252,305.73620711353965,290.95095874171705,282.0476642988614,164.96335011031337,128.17298758540483,138.49445891596812,25.701303443450463,0.6374505052758846,-4.611947762968961,-0.9225100990423359,3.4364447081553817,0.924185235536019,0.611009546807748,0.05604598128915294,1.0514018903997095,1.2931341806047685,386.37530418326094,1.8659004539115465,-1.086398533417311,0.6737483655591063,-1.3079376584902427,2.7826671207218414,-2.486407445648621,-0.23539609024505204,-1.2639621647090797,2.096666748555873,-0.05128218633859216,-1.8100358560272158,-3.153728147061401e-05,1.1537767760834754,0.08452577544738915,0.14897352169373335,1.7155141787980597,0.47966159288122867,1.5760431440675688,0.44417210388201056
323.0909820372721,310.82389631741825,291.98413235075435,278.749441538622,94.06508952095041,106.54769051508522,116.02083993661363,-15.557881427934948,2.11500047789754,-1.2549165520382255,0.40052493827893343,6.830122674399174,0.1238139646631439,-3.8150263961573727,0.7972257519366325,0.3291642658563327,1.7955582896637492,382.8257421163954,-1.0467301956698791,-2.798178162335738,1.1283142707162748,-1.905239367702879,-0.3788328439933566,1.7574401828980104,2.432554687477313,2.832322851700389,2.4591766673697464,-0.9633102886995291,0.6842085147892947,-0.00046792596534572757,10.6419278402592,0.6399715793793916,12.611395321826308,3.1049394019271404,0.4832044264980766,1.1379193805772445,0.870264593097744
259.76484510299036,237.4277387515716,230.17732972388208,215.27962894523765,92.62638396956226,94.6711460391651,97.49154358113285,-10.507395981703306,0.4566584976116046,-3.548293004674531,6.7719541056344426,1.3203527819824707,-0.1918636660574777,2.278837591139783,0.38601524220384753,-0.03648098108344955,0.3109022483324103,359.0322353779015,-1.1191836906257742,0.1892202749293732,-1.9482775034141757,2.1072038006917664,0.9838030824766166,-1.222507190925501,-2.3466416681125315,-0.9409838278086529,0.27201877439608424,2.08214576720422,-2.103921061306531,-0.00012509313946642095,0.4917696755965153,0.17907550853337284,5.364734016891759,2.224648353411567,0.5298934128715729,1.274451081323818,0.2678611090957759
338.5675133340588,331.42582453494816,316.27209248660625,288.8981103596707,77.58634634888794,112.83581180677416,112.5487780961204,-17.48771328590011,3.4903907299723413,4.4269626307940335,-2.4190823881885932,2.07439567449805,-1.657145970055175,-0.457610536870353,0.04824619433949311,1.1417262248034585,2.5790598679162224,347.3176285602299,-2.068086566528411,0.04701890785409324,1.7856640039906884,0.23960225149536507,-0.6675574932981752,-1.9788072587439471,1.2075724146669184,-1.4596448059935978,1.5335803035980238,-1.9376086883601558,-0.9639750908683831,-8.592096881280204e-05,1.2011919317358775,0.8094674224212781,6.8770733127634,0.46483218120289393,0.19557667578732207,0.7617103760537987,0.8390103843486401
371.8165811985961,363.8979169479022,343.3584341821822,328.54912158322276,171.08266620489684,139.07297749082906,155.41902745065028,17.72231421394545,-3.9214922583725222,3.4899442060595516,-4.042002480685468,3.4054865565644854,-0.06553793549716433,-1.207827975059677,1.3253914746061655,-1.0268064634885554,-1.381237358203167,434.7428125511617,1.8342125638589053,-0.18281071298350415,-0.04883589135282751,-2.8357297619292874,0.123119136741773,1.9709169424688149,0.3539715406839834,1.8435886272626218,-0.7324170604010165,0.3110993483799662,-0.3049747040053008,-6.963168807391288e-05,1.7483474039135558,0.7066994123706536,0.15436459636975997,1.2923927302309721,0.5471683742723883,0.7462651736368002,3.1348500313683587
358.230051938309,349.8721957961885,339.5167187301886,316.4640638094286,105.10540364337284,124.61114260621578,130.30829457658572,-11.958914966053161,-2.583921083751363,2.1690773563546246,-0.8375297671250933,7.218804202750039,0.1474762772933033,2.7424335721285473,1.9009727782150598,1.0012396622911819,1.2940519042152954,428.50233590464063,-0.8626655844610864,-0.1403838403735067,0.27169398826251356,-1.3057333083799423,-2.495360375646921,-1.1375239218210407,-1.2397731484183072,-1.4532434989363754,1.4442929907811122,-0.06315514428020297,0.07751670631596541,-0.00011137296693750954,4.522675914128968,3.101956118708017,1.1597654068441443,0.6792203669597257,1.5368842145986576,1.2064534572660506,1.9230513223936896
408.15473799342544,400.0918389448797,382.85506013390597,361.545135561399,130.064021604408,141.1739361475553,147.91628132035692,-3.287602416083979,11.312694454996382,-0.11774361242841413,-0.39236807858972356,3.7641026611779553,1.4906299627308017,-0.7420261540671237,1.2753791517637312,-0.09764508324556471,-0.23342027109920768,413.69639051761476,-0.7802992703704215,1.5799701135951745,-0.45778236545333684,-0.6259163700732353,2.7996328469511154,-0.3196897637205076,-1.573115939234367,1.0378351790722,2.6612514739117668,-0.06377267121585461,0.6220398211437219,-0.00010148041772190062,5.702194874179952,5.606058332642931,0.34927090921598847,1.6059388942825308,1.5296085024790784,1.2118665147860668,1.374032869345882
